booking_id,commitment_county_years,concurrent_with_case_numbers,court_case_number,created_date,crime_date,definite_stated_term_years,end_date,good_time_eligible,gun_years,inmate_date_of_birth,inmate_first_name,inmate_key,inmate_last_name,inmate_middle_name,major_drug_offender_years,maximum_years,minimum_years,notes,offense_description,orc_code,person_id,return_violator_offender_years,sentence_date,sentence_id,sentence_type,start_date,statute,time_served_days,total_days
f3c58a18-2475-4598-aa1f-ca071489f603,,[],CR-483278,2025-09-15 10:43:54,2024-10-15,,2024-10-25,False,,1984-07-24,美加子,IN724581,坂本,,,,,Electronic monitoring,ASSAULT 4,,P-0BCD9602D1,,2024-09-22,SEN-7c9832f6-2639-42d6-8cfb-874956daacd6,ELECTRONIC_MONITORING,2024-09-25,RCW 23.819,7,30
46303a5b-b485-4961-9fa1-4a2491295e1e,,"[""CR-412264"", ""CR-568164""]",KC-24-45707,2025-09-15 10:43:54,2024-05-26,,2022-11-03,False,,1966-08-09,Álvaro,IN558468,Gomila,,,9.1,1.5,Time served,ASSAULT 4,2908.57,P-C57CC62321,,2022-10-10,SEN-92bfe908-3d97-4f7d-aec5-77de9e891221,TIME_SERVED,2022-10-18,RCW 15.598,6,16
b1ca5fd0-adae-43cb-8f62-15aaeff9996d,,"[""CR-630674""]",CR-852487,2025-09-15 10:43:54,2023-12-01,,2023-09-27,True,,1986-12-24,Sherry,IN477609,Bishop,,,11.3,1.5,Eligible for work release,BURGLARY 2,,P-B8D7E9FFBF,,2023-08-17,SEN-6f770ee3-2441-4379-ad2a-57f84046c3a3,WORK_RELEASE,2023-08-28,RCW 49.856,13,30
bf10055c-b6b3-4d01-85da-f814689a5ccf,,"[""CR-287577""]",CR-279544,2025-09-15 10:43:54,2025-06-20,,2025-02-28,False,,1957-07-31,Alicia,IN199710,Wilson,,,,,Deferred sentence,BURGLARY 2,,P-82D82C33DC,,2024-11-30,SEN-40a48e66-de9f-4789-926c-934ea4a4420d,DEFERRED_SENTENCE,2024-11-30,RCW 66.491,13,90
55fdc485-ac46-4a2c-8867-0396b092d9d0,,[],KC-24-44679,2025-09-15 10:43:54,2023-11-07,,2025-05-27,False,,2002-09-18,丽华,IN753077,王,,,,,Electronic monitoring,DUI,2983.33,P-7C9E47A136,,2025-05-10,SEN-89d339b2-ea94-4cec-b226-5bd14116aa7e,ELECTRONIC_MONITORING,2025-05-13,RCW 18.114,10,14
7c664079-9af1-4464-8aa3-4d6bcfc42666,,"[""CR-228538"", ""CR-594138""]",CR-668481,2025-09-15 10:43:54,2024-08-26,,,False,,1962-04-30,Becky,IN591829,Beck,,,,,Fine only: $500,ASSAULT 4,,P-5372851116,,2023-02-25,SEN-236b91a9-ab63-4568-bfc0-004957125220,FINE_ONLY,2023-03-04,RCW 66.40,0,0
fd2f789f-69d3-4490-a836-7c90995d6f24,,"[""CR-196551""]",CR-916408,2025-09-15 10:43:54,2024-07-24,,,False,,1972-07-21,Pastor,IN140398,Cifuentes,,,,,Fine only: $250,DUI,,P-3B13CE697B,,2023-11-30,SEN-14bcbebc-2b19-47b0-a611-7323f2f21e39,FINE_ONLY,2023-11-30,RCW 17.439,0,0
7f20fb2e-e474-4e1c-9875-c30c73489f7f,,"[""CR-977418"", ""CR-496216""]",CR-953103,2025-09-15 10:43:54,2024-11-10,,2026-01-29,False,,1980-11-21,Robert,IN405588,Moore,,,,,Supervised probation,DV VIOLATION,2909.87,P-AD954510C6,,2023-01-23,SEN-0142d0e2-97a9-48a1-a0fd-fbdd9df4321b,PROBATION,2023-01-30,RCW 9.673,8,1095
8634a4e8-6626-4d24-a12d-fd69e0cdb967,,"[""CR-248842"", ""CR-279792""]",CR-152146,2025-09-15 10:43:54,2024-04-06,,,False,,1972-09-03,Josefa,IN965968,Cabezas,,,,,Fine only: $2000,BURGLARY 2,,P-2A06819200,1.5,2024-03-19,SEN-0c839e50-5342-4034-b54d-8046549fa8fc,FINE_ONLY,2024-03-28,RCW 40.91,0,0
0f738081-b92a-457c-9f4c-198ab73b4824,,[],KC-24-58897,2025-09-15 10:43:54,2023-12-08,,2023-04-18,False,,1971-05-02,Jessica,IN824579,Carlson,,,,,Sentence suspended,DV VIOLATION,2906.92,P-991E9AFFFC,2.9,2023-02-12,SEN-ecfdf999-4dbc-4b3c-8240-f86a9f6e365b,SUSPENDED,2023-02-17,RCW 48.495,0,60
1805c15d-0b22-4183-b6c8-20dc7d3dd0c6,,[],CR-196077,2025-09-15 10:43:54,2025-02-27,,,False,,1941-07-16,Vicki,IN471301,Coleman,,,,,Fine only: $1000,ASSAULT 4,,P-54A4EB57CD,,2023-08-22,SEN-7e61b12a-b1d2-4949-8103-6a5dbe71650d,FINE_ONLY,2023-08-23,RCW 53.963,0,0
2fbfa7bb-7b85-42d2-b839-03e7f053249d,,"[""CR-847667""]",CR-747611,2025-09-15 10:43:54,2025-04-12,,,False,,2006-11-13,Prudencio,IN366809,Rodrigo,,,3.5999999999999996,1.9,Fine only: $500,ASSAULT 4,,P-B17D508728,2.6,2024-07-24,SEN-c4b23afd-cf43-40fa-a517-ea703fe08e08,FINE_ONLY,2024-07-31,RCW 37.562,0,0
3c8ac6fc-8691-40d6-a552-452cfa82ad82,,[],CR-262061,2025-09-15 10:43:54,2025-01-12,,2025-06-13,False,,1959-03-27,Bảo,IN227053,Lê,,,,,Sentence suspended,DV VIOLATION,2906.46,P-7A7A84AFAA,2.1,2024-12-12,SEN-39daef88-c6c5-4b62-91d8-92a45cf0a2ee,SUSPENDED,2024-12-15,RCW 63.602,16,180
147e87da-3bdc-4b76-9782-96f9aab84618,,[],KC-24-77175,2025-09-15 10:43:54,2025-01-27,,2024-09-14,False,,1989-05-10,美加子,IN183305,池田,,,,,Unsupervised probation,THEFT 3,,P-B5A265FA73,,2023-09-07,SEN-a13d3c95-6cee-4284-a493-4a1b7be6a56e,PROBATION,2023-09-15,RCW 18.793,29,365
18d5ed45-93de-47d5-8e63-9930240afd1f,1.5,"[""CR-804833"", ""CR-847228""]",CR-510789,2025-09-15 10:43:54,2025-08-22,,2023-10-15,False,,1978-09-03,Jasmine,IN171293,Jackson,,,,4.1,Time served,THEFT 3,2930.84,P-F6127BC922,,2023-09-27,SEN-b3cbb27e-ce64-49b8-8d22-c0d887f0dc37,TIME_SERVED,2023-10-04,RCW 35.560,4,11
869438ce-471f-40d6-b012-a7c246f5ef65,1.9,[],CR-530564,2025-09-15 10:43:54,2025-07-10,,2025-09-11,False,,2007-01-31,Kristina,IN367256,Hart,,,7.9,3.5,Supervised probation,THEFT 3,,P-EF769984B3,,2024-09-07,SEN-0a8ab0f8-2e8a-4ab8-855d-0abaf26bfd6f,PROBATION,2024-09-11,RCW 13.200,6,365
8d045ac3-4397-4402-901f-dae71c03c25d,,"[""CR-198895"", ""CR-228635""]",CR-573047,2025-09-15 10:43:54,2025-04-30,,2025-04-11,False,,2002-06-20,Christina,IN778195,Johnson,,,,,Sentence suspended,DV VIOLATION,2951.87,P-4C2DC465B4,,2024-10-06,SEN-ce2b5000-d41d-4cea-bb1c-9121e904655a,SUSPENDED,2024-10-13,RCW 19.712,5,180
d5229515-093b-4f46-957b-83e38ec4d9f7,,[],CR-607132,2025-09-15 10:43:54,2024-12-27,,,False,1.7,1988-05-14,Katherine,IN200661,Simmons,,,11.5,2.8,Fine only: $2000,THEFT 3,2961.48,P-54F5488E68,,2024-10-05,SEN-eae256bc-aa9c-4455-be82-68b50e00c4f8,FINE_ONLY,2024-10-10,RCW 17.987,0,0
e0486627-8878-4fe1-be04-c9f323ded734,,"[""CR-639628""]",CR-161809,2025-09-15 10:43:54,2025-06-29,,2023-02-22,True,,1976-10-18,Conrado,IN303676,Gomez,,,,,,THEFT 3,,P-B1C658918F,,2023-01-13,SEN-46b0a791-d1a2-4203-93f4-58ebc2a5c0f2,JAIL_TIME,2023-01-23,RCW 47.863,27,30
43058acb-7e02-493f-be13-b31c91d641f9,1.4,"[""CR-856943""]",KC-24-83159,2025-09-15 10:43:54,2024-01-21,,2025-07-26,False,,1949-10-14,Jessica,IN344337,Booker,,,11.1,1.4,40 hours community service,THEFT 3,2914.80,P-976CE2DF75,,2025-03-14,SEN-90075cb5-db6d-4533-8488-bbafea8e636f,COMMUNITY_SERVICE,2025-03-28,RCW 42.943,1,120
c76afa7a-56f7-4b4d-916d-c3e6c172dd17,,[],KC-24-31640,2025-09-15 10:43:54,2024-08-30,,2024-10-02,False,,2003-11-22,Reinaldo,IN621390,Puga,,,,,Diversion program,ASSAULT 4,,P-056900C484,1.3,2024-04-01,SEN-4dd7632f-f517-4887-bab2-d643ea5a4c11,DIVERSION,2024-04-05,RCW 66.977,38,180
b6740ba0-efac-47a8-937c-526986bfbe7e,,"[""CR-999445""]",CR-883116,2025-09-15 10:43:54,2024-05-26,,2025-04-18,True,,1942-08-26,和也,IN173624,木村,,,,,,ASSAULT 4,2989.62,P-35284DA0AC,,2024-12-19,SEN-2931f5bc-4528-46cb-b676-51b8135f9d87,JAIL_TIME,2024-12-19,RCW 65.591,6,120
8f2d3672-dd6d-42c9-af8d-a5229b3559e9,,[],CR-858658,2025-09-15 10:43:54,2024-05-03,,2025-04-15,False,2.3,1990-07-05,Amy,IN329360,Snow,,,9.5,4.5,Supervised probation,ASSAULT 4,,P-33ACDB9BA9,,2024-04-12,SEN-e83a0a28-9c8b-4825-a77c-3b883644e336,PROBATION,2024-04-15,RCW 23.824,7,365
cb6ff9bb-a58b-4190-ae93-6941ca4ee475,,"[""CR-611325""]",CR-589760,2025-09-15 10:43:54,2023-09-21,,2024-12-22,False,,1969-02-17,Chris,IN342981,Perez,,,,,Deferred sentence,BURGLARY 2,2973.14,P-25CDA5683E,,2024-06-19,SEN-48262759-540a-48c2-ba8e-20167815424d,DEFERRED_SENTENCE,2024-06-25,RCW 10.304,7,180
e611dd27-663c-48d8-ba8a-e1abf7b3b673,,[],KC-24-72280,2025-09-15 10:43:54,2024-01-31,,2025-01-14,True,,1958-01-30,Edward,IN720505,Jones,,,,,,ASSAULT 4,,P-A62EB42781,,2024-07-17,SEN-2c4ec714-00b6-46e3-a899-e5206c8225b5,JAIL_TIME,2024-07-18,RCW 53.91,15,180
e202118a-db66-47cf-b06b-d1828d5bce10,,[],CR-212889,2025-09-15 10:43:54,2024-01-08,,,False,,2006-04-18,Jeffrey,IN519628,Sanford,,,,,Fine only: $250,DUI,2994.01,P-B1AC183082,,2025-02-20,SEN-ebeb5068-dbbf-4cad-9b85-3b8e018b8efc,FINE_ONLY,2025-02-27,RCW 58.505,0,0
4b6f95f8-70fe-41a1-85eb-4d1b3f0949fb,,"[""CR-529441""]",KC-24-36437,2025-09-15 10:43:54,2023-11-16,,2023-06-03,False,2.8,1994-06-19,Thành,IN815001,Phạm,,,8.3,4.3,Sentence suspended,DUI,,P-CFE8E17E34,,2022-11-25,SEN-ba65ff4f-0662-45ce-bb57-a970432429b0,SUSPENDED,2022-12-05,RCW 40.144,39,180
d31a47a8-ec14-4b79-9af9-0586e2374a1f,,"[""CR-119059""]",KC-24-28157,2025-09-15 10:43:54,2025-06-18,,2024-12-20,False,2.4,1997-12-21,Ekaja,IN659838,Kari,,,,,Supervised probation,ASSAULT 4,,P-FAD3459611,,2024-06-19,SEN-0302d52a-0d8e-4ba2-8006-8e031dcba1f7,PROBATION,2024-06-23,RCW 43.297,3,180
8392c819-48e0-4448-9549-3d6dad6a7797,,"[""CR-642734"", ""CR-600144""]",KC-24-45649,2025-09-15 10:43:54,2023-09-28,,2025-02-12,False,,1960-01-17,Carolyn,IN497862,Soto,,,,,Sentence suspended,DV VIOLATION,,P-94110E83AC,,2024-08-10,SEN-39c80d6c-ed8f-4c8d-9665-ca1bea938f5a,SUSPENDED,2024-08-16,RCW 17.868,29,180
6ce6988f-bb87-4638-bd39-e4331627d1ac,,[],CR-617395,2025-09-15 10:43:54,2024-01-29,,2024-10-29,False,,1998-05-06,Susan,IN756941,Barnes,,,,,Supervised probation,BURGLARY 2,2984.55,P-9937A5E04C,,2022-10-23,SEN-362fa736-7439-41cb-9da5-be72feb0cc9f,PROBATION,2022-10-30,RCW 52.392,19,730
22ff87bf-be15-42a4-81c8-91d7d65ea7c3,,[],CR-198900,2025-09-15 10:43:54,2024-04-22,,2025-04-24,False,,1950-02-21,Kavya,IN206144,Agrawal,,,,,Time served,DUI,2991.85,P-9ED06255D7,,2025-03-26,SEN-c11d088e-507e-4f63-8848-94978696d653,TIME_SERVED,2025-03-31,RCW 46.582,17,24
ae3d35f8-58fa-4d5b-8194-02829ea07ad5,,"[""CR-957991""]",KC-24-44980,2025-09-15 10:43:54,2025-01-19,,2024-07-07,False,,1956-10-03,Johnny,IN881229,Stokes,,,,,Sentence suspended,DUI,,P-C474161822,,2024-06-07,SEN-d06c7e04-b95c-4ed4-a296-d0906de1b5b2,SUSPENDED,2024-06-07,RCW 69.855,30,30
f7a01733-9303-4927-a9b6-62f8741a1890,1.2,"[""CR-998525"", ""CR-126251""]",CR-968092,2025-09-15 10:43:54,2023-10-10,,2024-01-20,True,,1980-12-29,Vũ,IN330898,Mai,,,,,Eligible for work release,DUI,,P-E551BC454D,2.6,2023-07-16,SEN-c3144315-f636-4f40-8598-fae093efc439,WORK_RELEASE,2023-07-24,RCW 17.500,31,180
45e23086-63b1-42d3-a283-f52910ef4432,,"[""CR-832103""]",KC-24-22668,2025-09-15 10:43:54,2024-03-06,,2025-06-13,False,,1996-01-08,Courtney,IN746894,Davis,,,,3.3,120 hours community service,ASSAULT 4,2941.45,P-429647720A,,2025-03-10,SEN-de73a7dc-7ac2-4c64-bd31-6b09023dfa79,COMMUNITY_SERVICE,2025-03-15,RCW 42.984,3,90
5a504f1b-99d7-462f-8678-a143a9125aa7,0.6,"[""CR-564663"", ""CR-650487""]",CR-672741,2025-09-15 10:43:54,2025-02-06,,,False,,1975-01-23,Kim,IN697707,Bradley,,,,,Fine only: $2000,BURGLARY 2,2936.95,P-29F7010FAE,,2024-03-17,SEN-8e09bb09-4c50-425b-8488-aeefcc2200d9,FINE_ONLY,2024-03-27,RCW 41.359,0,0
16b1e0e9-c138-4d1e-aafc-d9efc0943628,1.1,"[""CR-805023"", ""CR-467080""]",CR-128706,2025-09-15 10:43:54,2024-10-06,,,False,,1978-11-10,Desiree,IN704239,Baker,,,,4.6,Fine only: $2000,DUI,2962.31,P-54D97DB0CC,,2023-08-20,SEN-22b36a9e-282f-4cc5-97a4-adba31d8e6c9,FINE_ONLY,2023-08-30,RCW 46.131,0,0
665b0fc5-2b66-4516-b004-51530b12585d,,[],KC-24-27549,2025-09-15 10:43:54,2025-07-19,,2024-08-31,False,2.6,1973-08-11,Jessica,IN798301,Gates,,,9.4,4.2,20 hours community service,BURGLARY 2,,P-DAC90ADD83,,2024-06-29,SEN-42488bef-dd03-4c9a-b04f-20703702da42,COMMUNITY_SERVICE,2024-07-02,RCW 22.46,15,60
c5268bee-7ec2-4360-8055-801e772fbd5f,,"[""CR-962027""]",CR-945346,2025-09-15 10:43:54,2025-06-09,,2025-09-27,True,,1958-04-18,Christopher,IN263825,Bowman,,,,1.7,,BURGLARY 2,,P-FE160CF320,,2025-08-30,SEN-6d0713e4-ad82-4d59-a743-40c1975bbb16,JAIL_TIME,2025-09-12,RCW 54.902,10,15
2c4b3854-84b5-400a-8d40-d463b907cb28,,[],CR-709427,2025-09-15 10:43:54,2024-01-10,,2024-07-05,True,,1979-05-10,Rachel,IN936839,Barrett,,,,,,THEFT 3,2987.55,P-DB1B548B3A,,2024-01-01,SEN-56137891-560f-4daf-a248-953b135e67f3,JAIL_TIME,2024-01-07,RCW 54.324,10,180
3c876998-5200-4cb9-8066-f757d3bdec47,,[],KC-24-85132,2025-09-15 10:43:54,2024-03-10,,2024-02-05,False,,1976-08-08,Charles,IN700365,Bowers,,,,,40 hours community service,DUI,2990.92,P-5015559978,,2023-10-31,SEN-9c319fd4-71d7-47d6-8ba4-fc7f9e716452,COMMUNITY_SERVICE,2023-11-07,RCW 29.87,11,90
560fb1c2-70e6-4ba2-8ad7-8b985e00f58d,,"[""CR-473807""]",CR-772254,2025-09-15 10:43:54,2024-09-24,,,False,,1960-10-26,George,IN715200,Jackson,,,10.4,2.7,Fine only: $250,DUI,,P-E48D140018,,2024-12-24,SEN-76bcd5c1-401b-4ae0-9c80-75c891bb5ead,FINE_ONLY,2025-01-03,RCW 15.312,0,0
b46c2ad6-c83c-4d59-a9ad-d2ab78878e2c,,"[""CR-112111""]",KC-24-69142,2025-09-15 10:43:54,2025-01-18,,2024-01-16,True,,1955-01-26,裕美子,IN992125,佐々木,,,,,Eligible for work release,DV VIOLATION,2983.22,P-7EDA648132,,2023-10-06,SEN-ad1f1a1d-8a18-4683-b42a-81cf1bff209c,WORK_RELEASE,2023-10-18,RCW 35.469,1,90
a991d301-d7ad-4d58-8870-a6f2ebaa526c,0.7,"[""CR-263817""]",CR-637881,2025-09-15 10:43:54,2025-06-23,,2024-04-24,False,2.4,1999-10-05,Nicholas,IN397533,Jones,,,9.399999999999999,4.6,Deferred sentence,DV VIOLATION,2971.49,P-D691B6F2F5,,2023-10-26,SEN-436bcd22-ba92-40c7-981d-48ce05c6194e,DEFERRED_SENTENCE,2023-10-27,RCW 61.287,22,180
95d8fb30-8687-4a74-a907-cbce8dcc95c2,,[],KC-24-13641,2025-09-15 10:43:54,2024-04-06,,2024-04-29,False,,1974-03-29,Christy,IN321361,Snyder,,,,,40 hours community service,THEFT 3,,P-431DD75DFC,1.4,2023-12-19,SEN-2924e474-a00b-4a6f-90d5-36b888d431bc,COMMUNITY_SERVICE,2023-12-31,RCW 20.439,16,120
ad0f59b6-7dbf-46b4-814d-fb176024a3d4,,"[""CR-395205""]",CR-498140,2025-09-15 10:43:55,2024-03-16,,2025-09-05,False,,1950-02-18,James,IN136833,Burch,,,9.3,3.0,Supervised probation,DUI,,P-3AE62B7023,,2024-08-31,SEN-743cde7e-67b2-46fe-bea7-bbd8f19a4f1d,PROBATION,2024-09-05,RCW 46.889,29,365
0b2f0aee-9087-46e3-bf13-81e2f70b72cb,,[],KC-24-86645,2025-09-15 10:43:55,2024-07-08,,2023-04-12,False,,1960-09-22,David,IN620512,Garrett,,,,1.2,Sentence suspended,DV VIOLATION,,P-E93D72993C,,2022-10-08,SEN-262fbe50-85bf-4029-91f4-f405fc2b0096,SUSPENDED,2022-10-14,RCW 50.83,30,180
eafbd2ad-f99d-4b7e-ac18-a9da8a0b500f,,"[""CR-483509"", ""CR-338718""]",KC-24-49747,2025-09-15 10:43:55,2025-07-08,,2025-09-23,False,,2007-08-04,Eugene,IN651784,Garcia,,,,,Diversion program,DV VIOLATION,,P-A27A98D2D7,,2025-03-26,SEN-5b0f1bc7-c50b-4036-aa03-57a1396eeb73,DIVERSION,2025-03-27,RCW 67.595,2,180
9ce34f35-a507-46a6-98f4-d10a0573fcf3,,"[""CR-763035""]",CR-733790,2025-09-15 10:43:55,2024-02-20,5.9,2023-09-13,True,,1985-12-06,José Ángel,IN694700,Gonzalez,,,5.5,0.7,,DV VIOLATION,2981.16,P-8D0639460F,,2023-06-13,SEN-d69f4e67-6943-4b17-9d38-c1dcc06ecc99,JAIL_TIME,2023-06-15,RCW 41.978,18,90
21167cba-088b-48a7-a489-8bc4a509f4e1,,"[""CR-335361"", ""CR-974726""]",CR-430352,2025-09-15 10:43:55,2024-10-15,,2023-05-20,False,,1973-03-23,Bradley,IN627850,Jones,,,5.0,2.0,Unsupervised probation,THEFT 3,2962.01,P-E1F5D19142,,2022-11-20,SEN-a2c63dc8-bde5-477f-940d-ef7457bd349a,PROBATION,2022-11-21,RCW 26.870,4,180
f430bfef-873b-4ed1-baa6-aed5a513863f,,"[""CR-372576""]",CR-797074,2025-09-15 10:43:55,2024-04-15,,2025-04-05,False,,1968-12-15,拓真,IN583739,清水,,,,,Supervised probation,THEFT 3,2957.66,P-EA260CB56E,,2024-03-29,SEN-66699221-6faf-43af-b75a-5606c146968e,PROBATION,2024-04-05,RCW 42.845,32,365
afe5a523-86a6-45fc-b713-af64a033c951,,"[""CR-749790""]",CR-919587,2025-09-15 10:43:55,2025-08-05,,2025-01-02,False,,1988-05-17,Nicole,IN203129,Kelly,,,11.1,2.5,Unsupervised probation,BURGLARY 2,,P-3C7412E0D2,,2024-07-01,SEN-cd5c5cd1-a14a-49ca-8185-c23bdc93624e,PROBATION,2024-07-06,RCW 23.70,44,180
11cb5a6e-584f-40c2-96b4-bfe22b42393d,,"[""CR-953951""]",CR-327518,2025-09-15 10:43:55,2024-06-11,,2024-01-19,False,2.4,1995-01-21,Mary,IN668283,Kelley,,,,,Deferred sentence,BURGLARY 2,2911.92,P-51F4498C52,2.8,2023-07-15,SEN-4efd420e-4f95-4197-b004-4a339f9dfc06,DEFERRED_SENTENCE,2023-07-23,RCW 51.264,29,180
5bf93aa1-bbdf-4756-ac1f-0247eb036d11,,[],CR-894755,2025-09-15 10:43:55,2024-03-13,,2024-11-15,False,1.2,1989-06-08,Raúl,IN650834,Toledo,,,,,Time served,DV VIOLATION,,P-5BF8208AF6,,2024-10-29,SEN-b4f720bf-463f-4504-96a7-0ef4a271f863,TIME_SERVED,2024-11-04,RCW 32.934,8,11
5ef13475-94b0-484c-86ac-27eee951ef2a,1.6,"[""CR-614403"", ""CR-629277""]",CR-166406,2025-09-15 10:43:55,2025-03-09,,,False,,2005-01-23,Ofelia,IN778682,Mateos,,,,,Fine only: $2000,THEFT 3,2976.44,P-D62A8804F5,,2025-02-02,SEN-ceaae862-028d-4d0e-9425-3b0e92d6efbb,FINE_ONLY,2025-02-09,RCW 40.721,0,0
3122ef83-22e0-458d-91eb-4f349a1e220f,,[],CR-278295,2025-09-15 10:43:55,2025-04-16,,2023-05-17,False,1.7,1962-04-11,Corey,IN251962,Allen,,,,,Sentence suspended,BURGLARY 2,2993.23,P-71CD2FFB74,,2023-02-02,SEN-a90f4fb1-79f6-4461-a6ed-772be9e5376f,SUSPENDED,2023-02-16,RCW 57.863,19,90
23e67209-c905-4f72-92c8-a4602bb9b645,,"[""CR-953018""]",CR-608314,2025-09-15 10:43:55,2024-05-31,,2027-04-20,False,,1960-01-11,Maria,IN172946,Weaver,,,,,Supervised probation,DV VIOLATION,,P-0EC950122D,,2024-04-16,SEN-f1bcd2e9-d3da-41f5-acd3-fec0250742c7,PROBATION,2024-04-20,RCW 13.339,6,1095
16ec532e-3e7b-4b1e-a198-7b23bdd03d56,0.8,"[""CR-108193"", ""CR-453852""]",CR-902206,2025-09-15 10:43:55,2025-09-05,9.0,2025-09-10,True,,1948-05-16,Rudra,IN277928,Barman,,,,4.3,,BURGLARY 2,,P-C7C77D6D5F,1.8,2025-07-29,SEN-3fa7ff99-d0ce-4cf1-99f5-51453e4b1e2e,JAIL_TIME,2025-08-11,RCW 66.27,11,30
586e3379-5a55-483d-83d3-b1bf82718cc3,,[],CR-509068,2025-09-15 10:43:55,2024-05-06,,2024-02-21,False,,1941-03-06,Jason,IN792666,Chase,,,,,Diversion program,BURGLARY 2,,P-8CE223F65D,1.1,2023-08-15,SEN-1cdc37d0-e42b-4935-b5c0-bf1e78b7569f,DIVERSION,2023-08-25,RCW 34.844,9,180
0c26312d-376f-4fcb-890c-5093d7b25a2c,,"[""CR-876784""]",KC-24-33590,2025-09-15 10:43:55,2023-11-19,,,False,,1975-04-19,Robert,IN847263,Johnson,,,7.4,3.9,Fine only: $250,ASSAULT 4,,P-9395BF3246,,2025-07-05,SEN-49348542-2a0a-40b7-9ca4-2d9154a83390,FINE_ONLY,2025-07-16,RCW 14.72,0,0
3109006c-40a5-4602-8425-52f77b6b3037,1.4,"[""CR-755874"", ""CR-141193""]",KC-24-31556,2025-09-15 10:43:55,2024-10-23,,2026-11-07,False,,2000-04-04,Michael,IN695515,Flores,,,,,Supervised probation,ASSAULT 4,,P-EC895E7403,,2024-11-04,SEN-a7af6bde-48d8-4691-bc08-2b23e61d921c,PROBATION,2024-11-07,RCW 30.634,20,730
269d5d63-293e-468e-a64a-b0ad84f11169,,"[""CR-463459"", ""CR-620060""]",KC-24-47753,2025-09-15 10:43:55,2025-04-05,,2024-09-14,False,,1987-09-03,Ashlee,IN380361,Norton,,,,,Sentence suspended,DUI,2999.78,P-103081AAB5,,2024-03-15,SEN-38afb82d-5c56-405b-9818-0942f128787a,SUSPENDED,2024-03-18,RCW 68.650,38,180
26d29f62-0362-40a9-adcb-33cfdae577ab,,[],CR-290374,2025-09-15 10:43:55,2025-02-10,,2026-02-02,False,,1977-06-02,秀兰,IN827087,沈,,,,,Sentence suspended,DV VIOLATION,2990.28,P-9B45455D1B,0.7,2025-07-31,SEN-f7cbe538-c01d-4e9c-973d-127957a18623,SUSPENDED,2025-08-06,RCW 28.33,8,180
a86b8785-7720-4ca2-ad4c-96e05abd69b2,,[],CR-710548,2025-09-15 10:43:55,2023-12-03,2.0,2027-01-30,True,,1942-01-07,Michelle,IN791001,Smith,,,,,,DUI,2953.14,P-A7EBAF41C5,,2023-01-20,SEN-da62b1f7-c427-46c2-bd5c-f6321091dd97,PRISON,2023-01-31,RCW 59.231,44,1460
1ab564ab-b47f-484d-9162-97bbf6bee10a,,"[""CR-205878""]",CR-913915,2025-09-15 10:43:55,2023-10-25,,2026-09-17,False,,1995-07-18,Jessica,IN309912,Wang,,,8.5,3.4,Diversion program,BURGLARY 2,2919.79,P-BC6473B6EB,,2025-09-05,SEN-174108a9-ca83-438a-8908-aab8557be869,DIVERSION,2025-09-17,RCW 15.444,13,365
80379e3f-7712-49c5-a20c-618ba7ff8cd6,,[],CR-979370,2025-09-15 10:43:55,2025-06-08,,2026-01-01,False,,1954-07-14,Malena,IN238346,Aguiló,,,,2.3,Unsupervised probation,BURGLARY 2,,P-A68EB9437E,,2024-12-18,SEN-07c3de23-7349-4659-899c-c5327f34bfdb,PROBATION,2025-01-01,RCW 49.716,6,365
bb96044e-1b3a-4984-9064-b424db2896b4,,[],KC-24-21487,2025-09-15 10:43:55,2024-04-27,,,False,,2002-10-19,Adam,IN690438,Johnson,,,,,Fine only: $250,BURGLARY 2,2995.68,P-C33973A61D,,2023-08-09,SEN-d7264866-655e-4f4f-b0c7-0d636002eb16,FINE_ONLY,2023-08-12,RCW 50.123,0,0
14283beb-2bd7-430a-9391-e4293cedbaca,,"[""CR-642155""]",KC-24-50914,2025-09-15 10:43:55,2024-01-16,,,False,2.5,1961-01-03,숙자,IN352348,오,,,5.5,2.9,Fine only: $1000,ASSAULT 4,2924.06,P-DAA6829B3D,,2023-12-17,SEN-01afd7b6-6e44-4f78-8f4f-4b260e86dfb7,FINE_ONLY,2023-12-28,RCW 34.874,0,0
c075466a-1008-4356-8999-031a6212eb6d,1.9,[],KC-24-98513,2025-09-15 10:43:55,2025-06-22,,2025-07-12,True,,1985-12-02,Sonya,IN106806,Morales,,,,,Eligible for work release,ASSAULT 4,,P-524E58F023,,2024-12-31,SEN-c1ba9e25-cb57-49e6-b3be-8abb07fe3eb8,WORK_RELEASE,2025-01-13,RCW 55.172,15,180
82e75309-5fe9-4bf5-b344-8046a2f4f94a,,"[""CR-748978"", ""CR-106875""]",CR-253978,2025-09-15 10:43:55,2025-03-27,8.7,2025-07-12,True,,1953-01-03,Ciriaco,IN352537,Morata,,,,,,BURGLARY 2,,P-71B11157A3,,2023-07-02,SEN-a56bee18-47e1-42a2-a6cf-6819d49a8dfd,PRISON,2023-07-13,RCW 37.958,34,730
