amount,bond_id,bond_type,bondsman_company,booking_id,conditions,created_date,exonerated,exonerated_datetime,person_id,posted,posted_datetime,poster_name,receipt_number
5000.0,BOND-0e56def7-5066-468c-8bef-024c843dcbb1,PERSONAL_RECOGNIZANCE,,1eafa15e-abdd-4c8e-b671-704d7cd7f388,"[""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:38,False,,P-659CC9A9B4,True,2025-06-30 10:43:38,Tammy Mathews,RCPT-773686
2500.0,BOND-b21ef9cc-b0d3-4f28-be75-9a1b39e47599,PERSONAL_RECOGNIZANCE,,602844da-b5c9-4b52-803b-8ecf3c687232,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:38,False,,P-55B9435386,False,,,
2500.0,BOND-1db4718d-d4b8-4328-b77c-abba828541aa,SURETY,Liberty Bonding,3ff10555-5d09-411f-866c-39a7d50d640e,"[""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:38,True,,P-ED4021948E,True,2025-07-27 10:43:38,Julia Williams,RCPT-182875
10000.0,BOND-fd1dc5b1-790f-4081-baf4-653c50dced4d,SURETY,AAA Bail Bonds,11ad33a9-95c9-4d9a-8462-5762e8ba77c9,"[""NO_CONTACT""]",2025-09-15 10:43:38,True,,P-2383CA9C14,True,2025-09-04 10:43:38,Larry Payne,RCPT-282860
1000.0,BOND-bd59c826-e7fc-40a0-8dcd-637b58839e90,SURETY,Quick Release Bail,5588c10d-3e15-426d-95d8-be10e76f2735,[],2025-09-15 10:43:38,False,2025-08-17 10:43:38,P-36FA3552B6,True,2025-07-22 10:43:38,Christopher Davidson,RCPT-364219
10000.0,BOND-6b850d10-0293-462e-b80c-5c56dd079fb7,CASH,,bea29b30-920f-4c83-a4c4-26a263d87484,[],2025-09-15 10:43:38,False,,P-9A3FC8C58B,False,,,
1000.0,BOND-6ce2f2bf-0a84-435c-b40d-2e89254cbb33,PROPERTY,,ea7886f0-da7f-4424-9769-913ef70d2e58,"[""NO_CONTACT""]",2025-09-15 10:43:38,False,,P-D0DDB4A058,False,,,
2500.0,BOND-01a9b24a-bd71-431a-bd51-45d70a326b4a,PROPERTY,,a606356d-a9d3-4a59-8bed-58e786cd7e3a,[],2025-09-15 10:43:38,False,,P-7F1DF89E90,True,2025-07-16 10:43:38,Joseph Phillips,RCPT-462166
1000.0,BOND-a181818c-1bcf-4282-bcfe-d3238febaf41,PROPERTY,,7bd0f7bd-3110-4cb3-89df-26bc3957de25,[],2025-09-15 10:43:38,False,,P-DE60614F22,False,,,
1000.0,BOND-89e202bc-01c1-4f24-a5db-650d99fd4873,CASH,,a9231c9d-7bcc-4e4b-a612-037fcb02e6ec,"[""PRETRIAL_SUPERVISION"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:38,False,,P-64EA88373F,True,2025-06-20 10:43:38,James Sanchez,RCPT-254835
2500.0,BOND-50d01505-af8f-46fd-849b-77967862558b,CASH,,528ef485-3f74-4b5a-a408-e3428f5682fe,[],2025-09-15 10:43:38,True,,P-9F12CF6A58,True,2025-08-18 10:43:38,Debra Fry,RCPT-796284
500.0,BOND-fbaba274-9644-4476-8f5e-af4652e29b67,SURETY,AAA Bail Bonds,de11d71d-2bd7-4d11-998c-bb14796191e7,"[""PRETRIAL_SUPERVISION"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:38,False,,P-8BD8C338EA,True,2025-08-29 10:43:38,Shelly Price,RCPT-366795
2500.0,BOND-8e9204e4-4700-4030-90c0-421ad7566d58,PERSONAL_RECOGNIZANCE,,c02345dc-3624-4069-83c9-84e74564dcb0,"[""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:38,False,2025-09-08 10:43:38,P-87AAD43A31,True,2025-07-11 10:43:38,Nicholas Greer,RCPT-448423
5000.0,BOND-2cc6d7b9-4bf1-4eda-a840-2ebfd9bbd3f7,CASH,,2108ba3e-1f04-4392-8a42-56d4be692e45,[],2025-09-15 10:43:38,False,,P-2001C82600,False,,,
10000.0,BOND-693ed479-92f4-4c92-9dd5-8986a669ad5b,PROPERTY,,53d9347b-5241-477a-bebe-9e5d149d9744,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:38,False,,P-D7B0138E70,True,2025-08-31 10:43:38,Daniel Wright,RCPT-315019
2500.0,BOND-f95f9ac2-c8d4-4710-9238-06c7872f069c,SURETY,,d7cd8794-1087-4599-835a-e986fd62b4bc,"[""NO_CONTACT""]",2025-09-15 10:43:38,False,,P-FB4BD1E431,False,,,
2500.0,BOND-a32ca632-1059-4275-9887-990f5ccec97b,CASH,,fc1ab9ca-809c-46b8-8718-ff678dc1abd7,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:38,False,,P-36C88B1738,False,,,
10000.0,BOND-702e60be-2778-4731-8952-802af9bd8912,CASH,,02eb436a-9035-4805-80c3-d630f31be8fb,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:38,False,,P-B7309D4BA7,True,2025-08-28 10:43:38,Laura Mcgrath,RCPT-257841
500.0,BOND-0585c715-f44a-448d-971d-30dc593c1fa8,CASH,,f3f50e7b-be6a-4007-8490-2166f8cb2cd4,"[""NO_CONTACT"", ""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:39,False,,P-AC33A09BE0,True,2025-09-13 10:43:39,Jesus Hall,RCPT-319974
2500.0,BOND-24da88ea-62db-44b1-ab0b-64a8f9dcbe19,PERSONAL_RECOGNIZANCE,,aeedaeda-ce13-441d-a71f-b7a9346e7cb8,[],2025-09-15 10:43:39,False,,P-F8C49F42E8,True,2025-06-21 10:43:39,Ariel Leon,RCPT-996103
10000.0,BOND-cdd40391-560f-4a6f-bf56-371bfb4715b3,PERSONAL_RECOGNIZANCE,,bf4616e4-8ccf-4eb3-8dfa-b84c915055b5,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:39,False,,P-AACD8F0BA3,True,2025-09-06 10:43:39,Robert Wade,RCPT-166398
500.0,BOND-b151bb2d-582a-46ed-ab4b-a0339ba4b670,PROPERTY,,3ff939bb-2abc-4904-9cac-ec13493493d4,[],2025-09-15 10:43:39,False,2025-07-17 10:43:39,P-58FC9B48C8,True,2025-07-13 10:43:39,Ashley Johnson,RCPT-181031
5000.0,BOND-90c10f26-1a63-49f3-82b3-cc5bcf6e1071,PROPERTY,,8d498c82-8e9f-4ea0-b577-bd706f731a8a,"[""SURRENDER_PASSPORT"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,2025-08-29 10:43:39,P-A7BEBD6238,True,2025-09-12 10:43:39,Joshua Ferguson,RCPT-575308
5000.0,BOND-a4e4ffea-5d3a-4caa-832a-0770bc39049a,SURETY,AAA Bail Bonds,f7a84694-df87-4407-903a-8a482fc6d116,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-DFC899EFFE,True,2025-08-05 10:43:39,Timothy Anderson,RCPT-235584
5000.0,BOND-83bb22c8-8a93-4e86-bfcf-14e2af5a5c2a,PROPERTY,,8218bf4d-e7d6-422a-949c-6e5ba6768c29,[],2025-09-15 10:43:39,False,,P-0D3891F28E,True,2025-09-14 10:43:39,Melissa Bell,RCPT-946241
10000.0,BOND-fa10690f-0df9-4bc1-b434-e0bcd0df33cc,PROPERTY,,3dc7ed4d-f737-4a13-a6b7-c49a6d1eacf8,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:39,False,,P-16A435FAC0,False,,,
2500.0,BOND-25d2bb7d-a5a1-481c-9332-a2ebe75c2546,SURETY,Liberty Bonding,264b9986-7514-43dc-9d18-b562fc6155ec,[],2025-09-15 10:43:39,False,2025-08-09 10:43:39,P-A0A2C26C21,True,2025-08-29 10:43:39,Shaun Rivera,RCPT-768921
5000.0,BOND-d678945d-1c98-403a-a4ac-7e7313ab0321,CASH,,edde6399-40ec-48e6-bc80-adc6e627705a,[],2025-09-15 10:43:39,False,,P-F7143F2C1B,False,,,
10000.0,BOND-84b4facc-ab5a-41d0-b83e-b200ae23e885,CASH,,bbea264f-c1d3-44e1-bd3a-96b5a9b5d713,[],2025-09-15 10:43:39,False,,P-1759455013,False,,,
2500.0,BOND-27727466-8fdb-427c-804e-aee7c67e76e1,PROPERTY,,d9f2657c-b869-449e-89cd-5bcb90bc7597,[],2025-09-15 10:43:39,True,,P-66F4633912,True,2025-09-01 10:43:39,Matthew Thompson,RCPT-260433
1000.0,BOND-81de0343-f510-48ba-a78c-844cd1fe1218,SURETY,AAA Bail Bonds,02dc5a10-d231-4d88-94fe-924488f7daba,"[""NO_CONTACT"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:39,False,,P-3B487D175E,True,2025-07-09 10:43:39,Renee Garrison,RCPT-121211
500.0,BOND-f2b926f1-f1d9-4bda-980c-76133a524900,PERSONAL_RECOGNIZANCE,,72c4db3f-9faa-40c4-947b-df6696dff197,[],2025-09-15 10:43:39,True,,P-148015A669,True,2025-08-08 10:43:39,Robert Schneider,RCPT-750347
1000.0,BOND-8dbb5290-76ae-47a8-b254-cae88cf8c36b,PERSONAL_RECOGNIZANCE,,d76055e7-70a2-4a43-b13b-b6b0554b41e2,[],2025-09-15 10:43:39,True,,P-CA1CCB0364,True,2025-07-01 10:43:39,Eddie Villarreal,RCPT-992149
500.0,BOND-207837dc-5c54-40fd-bbf6-30926c61a069,PROPERTY,,1aa2a3d7-a13f-4541-8d6c-fad04ee028a4,[],2025-09-15 10:43:39,False,,P-6497CE1636,False,,,
2500.0,BOND-01b598df-575a-4224-87c6-551a857ce1dc,PERSONAL_RECOGNIZANCE,,23470c9c-5508-4453-a719-25d19feec954,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-8B36979438,True,2025-09-04 10:43:39,Tammy Thompson,RCPT-872487
5000.0,BOND-1acdd425-4d0f-4136-81d3-22a634dc0dff,PROPERTY,,163821a4-7216-4f11-9177-1f935062613b,"[""PRETRIAL_SUPERVISION"", ""NO_CONTACT""]",2025-09-15 10:43:39,True,,P-0C42D8D065,False,,,
10000.0,BOND-87f9750f-b0a9-414d-8d4c-4b97fbd1ef1f,PROPERTY,,5aea4299-b945-4c4f-b57c-ad3c0d6fa47f,[],2025-09-15 10:43:39,False,,P-5121E56C5C,True,2025-07-15 10:43:39,Stephanie Wallace,RCPT-422605
1000.0,BOND-47838da1-9344-4a7b-947d-261faa654260,PERSONAL_RECOGNIZANCE,,c36983a3-ebfc-41e7-928a-8f4cb34ef533,"[""TRAVEL_RESTRICTIONS"", ""NO_CONTACT""]",2025-09-15 10:43:39,True,,P-E0D6980BAD,True,2025-08-17 10:43:39,Sarah Hamilton,RCPT-507915
5000.0,BOND-6615d3cb-43a7-4249-836b-7a38ded75f51,PERSONAL_RECOGNIZANCE,,ffc12b73-a4c3-4007-bef2-5140b12c67d2,"[""SURRENDER_PASSPORT""]",2025-09-15 10:43:39,True,2025-08-06 10:43:39,P-8BCFAC562D,True,2025-08-01 10:43:39,Megan Schneider,RCPT-909033
10000.0,BOND-9414a339-7111-4e21-9f68-c395d8eb6d32,CASH,,24ec9356-314d-4830-9486-53199eb1d873,"[""TRAVEL_RESTRICTIONS"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:39,False,,P-1B4450AB34,True,2025-08-08 10:43:39,Terri Davis,RCPT-322390
500.0,BOND-83f0052e-76ff-4275-b036-ae8ed98a6137,SURETY,Liberty Bonding,90018f78-cd1a-4ea3-b2aa-bdb3b8bc6621,[],2025-09-15 10:43:39,False,,P-DC809247E4,True,2025-08-02 10:43:39,Robert Scott,RCPT-614247
10000.0,BOND-68770ac4-25eb-49d9-b866-8fd164bf9c4d,PERSONAL_RECOGNIZANCE,,8bc03c0c-667e-4790-8926-b33eae7119f3,"[""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-5DFC7878EB,False,,,
10000.0,BOND-b935f943-cf79-470a-9da0-8cd8e85fbe1e,CASH,,47136e0c-06a4-457a-afa7-6023a87d10d4,"[""NO_CONTACT"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-FC3076C9B6,True,2025-09-03 10:43:39,Howard Berg,RCPT-952171
500.0,BOND-5a4134c2-13fe-4926-a1d6-c074a12e453d,SURETY,AAA Bail Bonds,901ac864-b581-4ad1-9dad-d14b1890286c,"[""PRETRIAL_SUPERVISION"", ""NO_CONTACT""]",2025-09-15 10:43:39,True,,P-517129CD34,True,2025-06-17 10:43:39,Alexander Brown,RCPT-426716
5000.0,BOND-155bc3f5-4c6d-4463-81bf-2c013fb36c16,PERSONAL_RECOGNIZANCE,,37b76c4a-ff9d-423c-94df-30bfd8457e37,"[""NO_CONTACT"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:39,False,,P-8E7896DA7C,True,2025-07-19 10:43:39,Jennifer Mcbride,RCPT-977569
500.0,BOND-649a8a6f-b04a-4f84-8594-8443b5387bb6,CASH,,8c59b965-3f5c-4cd7-8890-b1f8e6ac98f2,"[""TRAVEL_RESTRICTIONS"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:39,False,,P-903DA73FCE,False,,,
2500.0,BOND-4b72b456-e6f8-4554-b206-018a922043b3,CASH,,70df6568-d396-44f4-9c20-4d408f961b49,"[""NO_CONTACT""]",2025-09-15 10:43:39,True,,P-E068542391,True,2025-08-17 10:43:39,Karen Swanson,RCPT-501604
1000.0,BOND-11356e99-d592-4d54-9a0f-a73ec86d9024,PERSONAL_RECOGNIZANCE,,cb13c3b7-0b70-479a-a76b-678323faf32a,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:39,True,,P-07788EAD38,False,,,
1000.0,BOND-50b62844-6913-49ad-8dba-d922676d19be,CASH,,8d42de4e-541b-4137-8211-03f69da95082,"[""TRAVEL_RESTRICTIONS"", ""NO_CONTACT""]",2025-09-15 10:43:39,True,,P-8B35C3440C,True,2025-07-19 10:43:39,Robert Castaneda,RCPT-718980
500.0,BOND-4e80f315-79bf-4772-89c0-2aa178ac3ea0,PROPERTY,,5332c0e8-bf2e-4118-8ba9-1330844fb9ac,"[""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-BED24D93DB,True,2025-06-23 10:43:39,Bridget Garcia,RCPT-641923
500.0,BOND-40633919-0f27-4d8a-88cc-c7460405c002,PROPERTY,,38e9cd35-3ce7-4746-b79e-d744b2e4b1da,"[""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-34510DA3FF,True,2025-09-07 10:43:39,Michael Garrett,RCPT-485053
2500.0,BOND-311923cf-986c-4024-9b8b-14f92ff4851b,PERSONAL_RECOGNIZANCE,,dd1ef9ef-70de-4afc-a906-b7f5ee0ab0e0,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:39,True,,P-DD84C03748,False,,,
1000.0,BOND-e8aba046-a14f-4efb-b66b-30fb169c5e5b,CASH,,bcf0b0bf-6cfe-4fa7-b3bd-4b61435b9d74,[],2025-09-15 10:43:39,False,,P-CD552D2007,False,,,
5000.0,BOND-f602cf5c-2115-4fb4-bd39-e7d59ba40ab4,PERSONAL_RECOGNIZANCE,,8fc15122-f7ad-437d-8c00-faa41746c4ee,"[""NO_CONTACT"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-FC80F779A6,False,,,
5000.0,BOND-8a35435f-a3cf-4478-93fe-8d0d60a827fe,SURETY,,560d267a-24a3-4969-a1d4-c28ebccf80dc,"[""SURRENDER_PASSPORT""]",2025-09-15 10:43:39,False,,P-33342BA2BB,False,,,
500.0,BOND-265dccc7-f9b3-4a0a-9617-426ad4dd0a49,PROPERTY,,fb548c72-6108-4f82-b410-b89dce212431,[],2025-09-15 10:43:39,False,,P-CD97600C54,False,,,
500.0,BOND-5dfa4a2a-0624-4b29-813f-8ed49d2fc649,SURETY,,3f83f96d-2cc4-4986-a261-840187eead5d,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:39,False,,P-E612E3BD71,False,,,
10000.0,BOND-ed56e66c-1d3b-4979-a257-f9e9deba2c32,SURETY,Liberty Bonding,260ab099-ab57-477d-a220-7cd4471ce61c,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:39,False,,P-C2B5F488E9,True,2025-09-12 10:43:39,Tyler Bennett,RCPT-819385
5000.0,BOND-535a42b5-c622-43e1-835b-971cafb75161,SURETY,AAA Bail Bonds,626e1a04-daa2-44c5-a1ae-ed094c6ecf69,"[""SURRENDER_PASSPORT"", ""NO_CONTACT""]",2025-09-15 10:43:39,True,,P-E9801B27E2,True,2025-09-06 10:43:39,Rebekah Anderson,RCPT-962965
1000.0,BOND-8cfa2dee-1c1f-45fc-8bdb-9b79c624ef0e,PERSONAL_RECOGNIZANCE,,a8d319fe-82e4-49e9-a8df-f8af5af9a270,"[""NO_CONTACT"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:39,False,,P-8A7AE40153,False,,,
5000.0,BOND-39e63c79-1a94-4d3f-a447-79c828a99156,PROPERTY,,545f574e-a568-40f6-ad9b-df2438704c66,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:40,True,,P-158550D5B0,True,2025-06-27 10:43:40,George Montgomery,RCPT-315149
10000.0,BOND-c7dda426-8277-4ec5-b4f8-df48dcc68ca8,PERSONAL_RECOGNIZANCE,,5041369a-df41-47a8-b0f6-cdcc2a7ac8eb,"[""PRETRIAL_SUPERVISION"", ""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:40,False,,P-947D24962D,False,,,
2500.0,BOND-4b02e7a9-ffb9-4bd8-8efc-e25f0c1b3353,SURETY,,28b2104f-1f6b-4a64-81fd-8160e77cc018,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:40,False,,P-2531BF8547,False,,,
500.0,BOND-7e285520-d2ca-4b45-998c-48ecafb71472,SURETY,Quick Release Bail,ccba84eb-987a-4efb-a071-7b405d5ceb7b,"[""NO_CONTACT"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:40,False,,P-5F8C7C2619,True,2025-08-03 10:43:40,Justin Johnson,RCPT-312855
500.0,BOND-f006ff2b-e9a7-458f-b427-a4c945c77bf5,SURETY,Liberty Bonding,53d619e5-53c4-42d6-8af4-d666d34605ee,[],2025-09-15 10:43:40,False,,P-E6FAF3440D,True,2025-09-05 10:43:40,Shannon Evans,RCPT-429842
1000.0,BOND-11939f0b-c924-4900-a50f-372e2518cd89,PERSONAL_RECOGNIZANCE,,4d752631-246f-422b-af50-0a13410dde03,"[""PRETRIAL_SUPERVISION"", ""NO_CONTACT""]",2025-09-15 10:43:40,True,,P-121334B59F,False,,,
10000.0,BOND-5a9aabf9-71d8-46d0-b171-ace32aba0de0,SURETY,,60adddad-0f5f-4983-b3ef-2adf80c4294d,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:40,False,,P-C5E976E5E0,False,,,
5000.0,BOND-e5b02857-12ef-4a0c-be29-17d8e397d65f,PROPERTY,,fd8dcfb8-582e-455c-97dd-6f407da92f04,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:40,False,,P-9517D10B48,False,,,
10000.0,BOND-066c687f-22be-421d-95ce-fcecf1b504db,CASH,,1bc675c0-0117-4b1f-b298-0231a56916fb,"[""SURRENDER_PASSPORT"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:40,False,2025-08-27 10:43:40,P-BF9F287524,True,2025-09-04 10:43:40,Micheal Daniels,RCPT-539691
2500.0,BOND-b8e08d12-7fb6-4d98-9569-6a33048983da,PERSONAL_RECOGNIZANCE,,94d4be8e-ee96-4f25-a2be-458699b8fe97,[],2025-09-15 10:43:40,False,,P-7260D4EC0C,True,2025-08-17 10:43:40,Anne King,RCPT-614962
10000.0,BOND-416ecfba-3cc5-4c03-89f8-88b233b4d8a0,PERSONAL_RECOGNIZANCE,,572dc63d-6b79-480b-9b97-5b4fc439aa70,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:40,False,,P-FA7E950ACC,False,,,
500.0,BOND-cb286267-7415-4baa-a2fb-9a97dd00e889,SURETY,,ba327a83-baa0-4ca4-900a-618a506674a0,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:40,False,,P-9C64658B20,False,,,
1000.0,BOND-0c255be5-3a9e-459b-968f-49ecea0dcabd,PERSONAL_RECOGNIZANCE,,d2ec1715-e919-4499-9c02-1551134f991d,"[""PRETRIAL_SUPERVISION"", ""SURRENDER_PASSPORT""]",2025-09-15 10:43:40,True,,P-DCAD59A06A,True,2025-08-10 10:43:40,Brian Pacheco,RCPT-892554
500.0,BOND-bf7c6de4-5411-4ea4-83ab-5e8cff5db74a,PERSONAL_RECOGNIZANCE,,94f92aeb-714b-4ac0-9ced-6404265fe3f7,"[""SURRENDER_PASSPORT""]",2025-09-15 10:43:40,False,,P-81247F19D2,True,2025-09-05 10:43:40,David Wells,RCPT-937773
500.0,BOND-baa40bda-1bd6-4d73-ba76-3a6626e4d60c,SURETY,Liberty Bonding,74d21ca1-d4ad-4a07-9af2-cddd7426216d,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:40,False,,P-55ACE0D162,True,2025-08-25 10:43:40,Marvin Richardson,RCPT-963199
500.0,BOND-c98fe688-9d1d-43e5-8d64-d207fb84aa1b,SURETY,,df61312a-6055-4102-90fe-5e43b77cd2d9,[],2025-09-15 10:43:40,False,,P-7768D59848,False,,,
1000.0,BOND-cb3e74cc-04a0-46e3-98b1-a7fb50b9a472,PROPERTY,,b1424aa0-ab94-41b6-8c61-ce6ed5d15d3a,"[""NO_CONTACT""]",2025-09-15 10:43:40,True,,P-A1534B959E,True,2025-07-26 10:43:40,Caroline Rowe,RCPT-571867
500.0,BOND-c6db6685-bbf4-44d6-a641-8c372b33d6b4,PROPERTY,,a2d009e2-e7bb-4ea9-a8e4-6ff42b924188,[],2025-09-15 10:43:40,False,2025-07-19 10:43:40,P-594BD3138F,True,2025-07-08 10:43:40,Jonathan Duran,RCPT-655700
10000.0,BOND-b920febb-c184-4f03-8f4b-cb0ee2ac787a,SURETY,Liberty Bonding,77f64d21-d1c2-4d6f-bcf1-455cace87088,"[""TRAVEL_RESTRICTIONS"", ""NO_CONTACT""]",2025-09-15 10:43:40,False,,P-2D35886170,True,2025-07-07 10:43:40,William Peterson,RCPT-137209
2500.0,BOND-f4a7d8bc-e8d9-4075-a3ba-fb0f3c5cd6d1,CASH,,7ae22dcd-e9fe-4a61-bdea-112b8fe2f90f,"[""SURRENDER_PASSPORT""]",2025-09-15 10:43:40,True,,P-0049C4501E,False,,,
10000.0,BOND-42012e16-59fc-42ea-beb7-1ebe8f759715,CASH,,dab28709-9690-42df-bdc7-acf865c89588,"[""SURRENDER_PASSPORT""]",2025-09-15 10:43:40,False,2025-07-20 10:43:40,P-1DCFAB0B50,True,2025-07-21 10:43:40,Herbert Lopez,RCPT-162112
2500.0,BOND-2ffff688-4af9-4cac-bbc5-b19b7538425b,CASH,,134fbe89-36ba-4663-a5e0-bd4a1c29b06c,[],2025-09-15 10:43:40,False,,P-7E84F21DEE,False,,,
1000.0,BOND-86fd27ca-9c4f-4007-8fed-55a98b2f0229,CASH,,1553906b-be4f-45d0-9b73-235f8c510e9c,[],2025-09-15 10:43:40,False,,P-228A86FCC6,False,,,
2500.0,BOND-6bfecad2-c277-4915-9a5a-00a7cbe71620,PERSONAL_RECOGNIZANCE,,17fc17f9-f0f4-4680-bf63-3710ae71979b,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:40,True,2025-08-19 10:43:40,P-95E1A876A3,True,2025-06-21 10:43:40,Jasmine Johnston,RCPT-389435
1000.0,BOND-d52a9aef-cb70-43db-a2a3-57ef45d69a3b,PERSONAL_RECOGNIZANCE,,5528dad6-24a5-42b3-bbd7-1e4bbd9f4f40,"[""NO_CONTACT""]",2025-09-15 10:43:40,False,,P-20A584DA96,False,,,
2500.0,BOND-ed711edd-5045-4c2e-be77-6b3a1600983f,CASH,,c5934840-3e27-4814-b00e-83914aa3a825,"[""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:40,False,,P-2383CA9C14,False,,,
5000.0,BOND-edc10513-6e90-47c2-8609-47b45dfc9dcc,CASH,,097c28cc-797f-4204-b7d3-597538fcb1e9,"[""SURRENDER_PASSPORT""]",2025-09-15 10:43:40,False,,P-FFDF64D51A,True,2025-08-20 10:43:40,John Duffy,RCPT-873454
2500.0,BOND-2fa0df77-888a-449e-bb3b-6a81b98e10cb,PROPERTY,,57e6f89c-50e0-406d-ae7a-001769b218db,"[""NO_CONTACT""]",2025-09-15 10:43:40,False,,P-12FADE421C,False,,,
500.0,BOND-43adf889-fe2d-46f0-9934-6d5bfa181c95,CASH,,d6661eee-ab77-4497-b38c-13f32c48e6c3,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-15 10:43:41,False,,P-981209121A,True,2025-08-08 10:43:41,Kristina Rocha,RCPT-676830
2500.0,BOND-950927be-f5fd-4749-b165-faf2359f6d3c,PROPERTY,,4b86ac9b-810b-47a7-9986-934c302bddf4,[],2025-09-15 10:43:41,False,2025-07-29 10:43:41,P-6C8DC46D29,True,2025-06-27 10:43:41,Matthew Carney,RCPT-700144
500.0,BOND-418c476a-3af4-4c2a-b24a-f84eda1b5eca,CASH,,0965bf21-4fc0-4ed3-9845-f8ed6c538fb0,[],2025-09-15 10:43:41,False,,P-BBB342B283,False,,,
500.0,BOND-787859c5-7fd3-4bc6-a6fa-d3e08483c916,SURETY,Quick Release Bail,df0365a6-974b-442b-b34c-8fba2bbaeff0,[],2025-09-15 10:43:41,True,,P-48A93974DB,True,2025-06-22 10:43:41,Bryan Serrano,RCPT-401492
2500.0,BOND-84fb1224-58bf-46c7-a566-4b9cc9f94120,CASH,,cb4a5336-7554-4624-87ec-bd297da61c88,"[""PRETRIAL_SUPERVISION"", ""NO_CONTACT""]",2025-09-15 10:43:41,True,2025-07-25 10:43:41,P-6727FF88F2,True,2025-08-02 10:43:41,John Hall,RCPT-857596
500.0,BOND-0494f885-d2c8-4080-a408-d7119d1447e7,PROPERTY,,31947806-2f66-4fb3-9d13-cfa34b5b6688,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:41,False,2025-08-06 10:43:41,P-F72EEF70C4,True,2025-06-26 10:43:41,Colleen Santiago,RCPT-566145
1000.0,BOND-9e8e02d6-0eeb-4b67-b2a8-6a670c436eb8,PERSONAL_RECOGNIZANCE,,0bc9ab3b-bb54-4a5a-ac73-a2571dce53a4,"[""TRAVEL_RESTRICTIONS""]",2025-09-15 10:43:41,False,2025-07-25 10:43:41,P-69128B4CAE,True,2025-08-14 10:43:41,Joshua Sullivan,RCPT-571688
10000.0,BOND-d50d65b3-2544-4ce3-b788-e00c2172dc01,CASH,,52dcb058-d27b-44ab-8124-3474142f9741,[],2025-09-15 10:43:41,False,,P-E8D3723093,False,,,
5000.0,BOND-b5c58ec7-13a4-417b-9784-7887eec0f0b1,PROPERTY,,c811979f-bdd8-41a0-94b4-a679ba50d8ee,[],2025-09-15 10:43:41,False,,P-DC97B33433,True,2025-08-12 10:43:41,Suzanne Chan,RCPT-814818
