booking_id,commitment_county_years,concurrent_with_case_numbers,court_case_number,created_date,crime_date,definite_stated_term_years,end_date,good_time_eligible,gun_years,inmate_date_of_birth,inmate_first_name,inmate_key,inmate_last_name,inmate_middle_name,major_drug_offender_years,maximum_years,minimum_years,notes,offense_description,orc_code,person_id,return_violator_offender_years,sentence_date,sentence_id,sentence_type,start_date,statute,time_served_days,total_days
70787e61-ad93-46e4-a84a-17592957fa46,,"[""CR-311110"", ""CR-649869""]",CR-363464,2025-09-11 15:34:42,2025-04-26,,,False,,1996-09-23,博,IN101228,邹,,,6.4,2.9,Fine only: $1000,ASSAULT 4,2947.38,P-68F72A6035,,2024-01-02,SEN-4432f860-4024-409f-ae86-1603f96d061b,FINE_ONLY,2024-01-11,RCW 30.347,0,0
3eeaa078-2266-41cf-86fe-068a9d04f479,,"[""CR-310153""]",CR-171060,2025-09-11 15:34:42,2023-12-13,,2024-08-03,False,1.3,1976-12-26,Frederick,IN480641,Mcdonald,,,,,Time served,DV VIOLATION,,P-06D2196571,,2024-07-11,SEN-d94e64ab-bd5e-4c2e-aaf5-aabd54696f1b,TIME_SERVED,2024-07-19,RCW 25.48,0,15
1a7c8926-5444-45b3-b56b-6797287a68e5,,"[""CR-288041""]",CR-263677,2025-09-11 15:34:42,2024-07-15,,2026-11-04,False,,1956-11-29,Duyên,IN916402,Nguyễn,,,,,Unsupervised probation,DUI,2934.93,P-0798EFD1E2,,2023-10-25,SEN-6bd7839b-723e-4346-a86a-c07827ba0886,PROBATION,2023-11-05,RCW 31.55,21,1095
11fb86c9-b08d-4703-b1cf-a31695f7a837,,"[""CR-641583""]",CR-713086,2025-09-11 15:34:42,2025-06-07,,2027-07-26,False,,1997-03-14,James,IN367215,Watts,,,,,Supervised probation,THEFT 3,2939.01,P-E3EE5B403D,,2024-07-23,SEN-66349776-3117-47fc-a38f-e6f330e26084,PROBATION,2024-07-26,RCW 64.118,13,1095
129d777e-43ca-4ee1-aba0-3cc47a6cfae8,,[],CR-775733,2025-09-11 15:34:42,2023-12-18,,,False,,1973-06-28,Jose Manuel,IN670673,Sabater,,,,4.5,Fine only: $250,THEFT 3,2921.45,P-6BF4AEC450,,2023-10-01,SEN-9dbda9da-76ff-4482-ac87-b7a2ce27c5a6,FINE_ONLY,2023-10-02,RCW 44.429,0,0
5f0a14fc-3813-469b-a54d-947cdc58ddbf,,[],CR-844981,2025-09-11 15:34:42,2025-09-06,,2026-01-03,False,,1980-12-28,Tara,IN315004,Harris,,,10.5,1.1,Supervised probation,DUI,2971.15,P-EDEEEFA568,,2024-12-27,SEN-963b554f-e258-40ac-9e2c-f09b06e59d63,PROBATION,2025-01-03,RCW 30.254,18,365
80255654-d65f-446f-8709-fa7d5ae0f5cb,,[],CR-857116,2025-09-11 15:34:42,2024-06-14,,2022-12-16,False,,2001-04-01,Cameron,IN909622,Mullins,,,,,Sentence suspended,ASSAULT 4,2950.04,P-B9E34FFD36,,2022-10-03,SEN-fb6bbd0e-67fc-42a6-8ff4-d7e850dc631c,SUSPENDED,2022-10-17,RCW 14.704,16,60
4247a0ac-6593-4401-9396-ae1d6ada0e54,,[],CR-448725,2025-09-11 15:34:42,2024-07-30,,,False,,1964-12-12,Isaías,IN519260,Borja,,,,1.3,Fine only: $1000,DV VIOLATION,2908.12,P-1A67148279,,2023-04-02,SEN-35c3b9c1-cef9-498e-bd06-52194ea1c8eb,FINE_ONLY,2023-04-08,RCW 26.124,0,0
69060642-688f-4e49-86d3-25cb0c24ca02,,"[""CR-573383""]",CR-360438,2025-09-11 15:34:42,2024-03-01,7.8,2024-11-28,True,,1976-06-15,Christina,IN919816,Snyder,,,,,,THEFT 3,2973.48,P-E3F73973FF,,2024-10-20,SEN-603368f0-45d5-4a52-893a-393ad5fc6944,JAIL_TIME,2024-10-29,RCW 36.901,14,30
23c6d785-e14a-4ce7-bea7-4818574517f8,,"[""CR-614514""]",CR-718917,2025-09-11 15:34:42,2024-07-15,,2025-06-17,True,2.4,1951-01-17,Marisela,IN373765,Barriga,,,,,,DV VIOLATION,,P-7A9F99696C,,2024-12-17,SEN-193414d0-8ef1-49b7-a063-c94e3d0b6677,JAIL_TIME,2024-12-19,RCW 21.84,23,180
e21cb80f-9765-44b5-96c2-e2cc2b0b4531,,"[""CR-488635""]",CR-964808,2025-09-11 15:34:42,2024-10-21,,2028-01-29,False,,1955-04-07,Marcus,IN573826,Joseph,,,,,Unsupervised probation,THEFT 3,,P-3F75550E15,,2025-01-27,SEN-dbe3cb9e-e898-4929-b04d-d7fd1504a7b0,PROBATION,2025-01-29,RCW 51.988,23,1095
06555e9a-97b1-452f-ac38-5198028057ad,,[],CR-599529,2025-09-11 15:34:42,2025-06-05,,2027-09-04,False,,1977-07-23,Dustin,IN871529,Lee,,,,,Supervised probation,ASSAULT 4,2976.83,P-FD878A9D93,,2025-08-30,SEN-9bc34ce9-38bf-4cd2-bd2c-105623efdb3d,PROBATION,2025-09-04,RCW 49.233,22,730
215224e3-7db8-41a5-9332-44462a23968e,1.0,"[""CR-880004"", ""CR-115354""]",CR-285557,2025-09-11 15:34:42,2024-06-28,,2023-10-16,True,,1990-05-22,James,IN749498,Williams,,,,,,ASSAULT 4,2953.85,P-D4D482AD94,,2023-09-24,SEN-d56e9bb4-75cb-4b95-bd0d-975137eff3fe,JAIL_TIME,2023-10-01,RCW 21.371,5,15
d85713c3-c849-4fcd-96b1-1565635986b0,,"[""CR-624066""]",CR-744727,2025-09-11 15:34:42,2025-06-09,5.7,2024-04-01,True,,1977-01-01,Laura,IN345616,Stone,,,7.0,2.3,,BURGLARY 2,2904.33,P-48B2016885,,2024-01-27,SEN-4610bb4b-7985-4fc4-bd36-cf2cb89dfd2a,JAIL_TIME,2024-02-01,RCW 60.204,15,60
864b6d37-b95d-4954-abac-98ee7d36fb73,,"[""CR-616863"", ""CR-442751""]",CR-403466,2025-09-11 15:34:42,2024-01-13,,2025-03-23,False,,1958-02-09,Jessica,IN872148,Blackwell,,,7.2,1.5,Time served,THEFT 3,2929.33,P-E68EC6CFE5,,2025-02-13,SEN-bbc4a85c-0abe-4c5b-8396-66449e35a304,TIME_SERVED,2025-02-27,RCW 9.806,0,24
6d6ab8a7-5835-431b-9940-3df5e16d2608,,[],CR-495026,2025-09-11 15:34:42,2023-09-21,,2026-05-22,False,,1945-05-16,Sherry,IN993909,Meyer,,,,,Deferred sentence,BURGLARY 2,2937.10,P-F51720DAF4,,2025-05-20,SEN-27555d16-d4df-4412-aea0-d599f63a1932,DEFERRED_SENTENCE,2025-05-22,RCW 43.65,38,365
250b31e3-2f87-48f7-846b-295cb6bee15b,,"[""CR-104042"", ""CR-944032""]",CR-433717,2025-09-11 15:34:42,2025-09-04,,2025-08-17,False,,1953-09-04,Jose Luis,IN468520,Blanch,,,,,Sentence suspended,BURGLARY 2,2920.50,P-BDBB3FBB06,,2025-04-16,SEN-c18d1b7b-691f-4308-99dc-3e5b922d958d,SUSPENDED,2025-04-19,RCW 39.94,19,120
e5ad0b96-6e4d-45ec-b683-22c409e51a18,,"[""CR-390064""]",CR-282235,2025-09-11 15:34:42,2023-11-06,,2026-01-14,False,,1974-04-21,Dorothy,IN528276,Michael,,,,,Deferred sentence,DUI,,P-696C5608A6,,2025-01-05,SEN-6eaf210c-4873-481b-b545-fff7b1357d0d,DEFERRED_SENTENCE,2025-01-14,RCW 54.12,8,365
a6e435bc-fd6a-4ee5-9c2a-2c87bc481518,,"[""CR-994966"", ""CR-292896""]",CR-355002,2025-09-11 15:34:42,2024-08-13,,,False,,2003-11-04,Barbara,IN367053,Gibbs,,,,1.1,Fine only: $500,BURGLARY 2,2997.04,P-D0945FFC20,,2023-12-23,SEN-a3ee6f7a-60e0-4315-ae6b-f9def717d03a,FINE_ONLY,2024-01-02,RCW 54.860,0,0
d898947e-e225-4961-9759-474afc8e61c6,1.0,"[""CR-172325""]",CR-270231,2025-09-11 15:34:42,2023-10-13,,,False,,2002-04-11,芳,IN833215,陆,,,11.6,2.0,Fine only: $500,THEFT 3,2938.58,P-5744A77BC4,,2024-05-07,SEN-08eddc64-34d3-4f34-a658-57aaec243956,FINE_ONLY,2024-05-15,RCW 63.797,0,0
76d51aff-9df1-418f-abad-bf968dd17ff7,,[],CR-964677,2025-09-11 15:34:42,2023-10-23,,2026-04-01,False,2.4,1945-05-02,Bernarda,IN988390,Barbero,,,,,Supervised probation,THEFT 3,2954.74,P-D5845BFA9F,,2024-03-24,SEN-2ef3fd5f-c0b9-4131-9a2b-22f91ed0926d,PROBATION,2024-04-01,RCW 23.908,24,730
d6d6be52-20aa-457e-8f00-d3027748754f,,[],CR-823378,2025-09-11 15:34:42,2025-02-01,,2024-12-24,False,,1968-05-05,Tyler,IN398062,Burton,,,10.6,2.8,Time served,DV VIOLATION,2970.76,P-DEC9697FB6,,2024-11-20,SEN-4a03f23f-1915-4a90-8367-a3149556fb17,TIME_SERVED,2024-12-03,RCW 26.900,21,21
5585fec1-22c1-444b-9f6e-6e29aee57cd9,,"[""CR-420588"", ""CR-976339""]",CR-825116,2025-09-11 15:34:42,2024-11-22,,2027-09-02,False,,1964-05-21,David,IN418304,Blankenship,,,8.8,3.4,Unsupervised probation,THEFT 3,2949.12,P-130285904D,,2025-08-25,SEN-27d32e79-4772-49ba-a193-9a19974bab48,PROBATION,2025-09-02,RCW 32.406,15,730
84df4f72-e400-4ecd-95ee-4f70677d78c3,,"[""CR-768738"", ""CR-243423""]",CR-694183,2025-09-11 15:34:42,2024-01-16,,2024-10-28,False,,1965-09-06,Edelmira,IN216803,Palomo,,,,,Supervised probation,BURGLARY 2,2966.02,P-C8D7B76A10,1.7,2024-04-25,SEN-c2704596-408d-461b-9e65-a2cffb3ec79f,PROBATION,2024-05-01,RCW 38.905,34,180
ecab29b4-db77-4ccc-b78e-c60d86c7b35c,,"[""CR-390265""]",CR-634176,2025-09-11 15:34:42,2024-06-07,,,False,,1998-09-06,丹丹,IN497878,陈,,,10.2,4.0,Fine only: $500,DUI,2992.67,P-CD4E93413C,,2023-01-07,SEN-29376f51-296d-48b3-a81a-6dd6d403f107,FINE_ONLY,2023-01-16,RCW 31.247,0,0
677fbe6d-7079-4c56-b71a-e60a9899176a,1.1,[],CR-320800,2025-09-11 15:34:42,2025-05-02,,2025-07-02,False,,2007-01-05,María Pilar,IN594615,Badía,,,,,Unsupervised probation,DV VIOLATION,2911.35,P-7095624D63,,2024-12-28,SEN-aef67e8f-2e42-47a0-9781-4ab524898e1f,PROBATION,2025-01-03,RCW 13.718,28,180
715520d5-5f50-4fe1-a801-3b021175159e,1.2,"[""CR-937007""]",CR-874925,2025-09-11 15:34:42,2024-10-27,5.4,2027-02-04,True,,1958-02-04,Francisco,IN848811,Ferreras,,,,,,DV VIOLATION,,P-55C51B3784,,2024-01-22,SEN-649329b5-4362-49e9-a6f5-8119935b2f2d,PRISON,2024-02-05,RCW 43.842,41,1095
1b63c611-881d-40e1-923e-fd91d8a310b3,,"[""CR-856009"", ""CR-645592""]",CR-784214,2025-09-11 15:34:42,2023-12-25,,2024-01-30,False,,2003-05-29,秀云,IN113076,岳,,,,,Deferred sentence,THEFT 3,2992.32,P-BA407BF36A,0.8,2023-11-01,SEN-fe38aa08-856e-4ff3-af27-bb55c8e97637,DEFERRED_SENTENCE,2023-11-01,RCW 63.111,7,90
cf67e62b-2cbf-4c02-a153-1e8dde5139af,,"[""CR-680687"", ""CR-120115""]",CR-609767,2025-09-11 15:34:42,2023-10-05,,2025-06-30,False,,1980-12-15,Mike,IN508896,Burton,,,,,Diversion program,BURGLARY 2,2901.16,P-C31DE8F5D6,,2025-03-30,SEN-1a73f7f5-2453-4d99-a779-586e00b2b25a,DIVERSION,2025-04-01,RCW 9.363,3,90
25177ce8-c0ef-4abc-b170-13f665849c10,0.6,[],CR-689984,2025-09-11 15:34:42,2024-10-06,,2026-03-04,False,2.2,1990-05-21,Tyler,IN926393,Lee,,,11.2,1.5,Deferred sentence,DUI,2974.36,P-94E9537226,,2025-08-25,SEN-1405cf29-62b8-4cdb-9aac-5c0136c660f9,DEFERRED_SENTENCE,2025-09-05,RCW 52.717,21,180
34590388-b1db-4e7a-929b-3377e4169e20,,[],CR-899901,2025-09-11 15:34:42,2025-04-13,,,False,,1958-03-02,Kelly,IN976388,Harrison,,,,,Fine only: $500,DV VIOLATION,2947.46,P-0F842917EA,,2024-01-18,SEN-2d0d27b6-6284-4232-9682-929b5a8f62d4,FINE_ONLY,2024-01-31,RCW 28.533,0,0
a27956dc-4804-4bed-aab9-59bcaad06bb2,,[],CR-241230,2025-09-11 15:34:42,2025-08-26,,2022-10-08,False,,1944-05-23,Araceli,IN806724,Cervera,,,11.1,4.1,Time served,DV VIOLATION,,P-96912E62D0,,2022-09-29,SEN-24daeebd-124f-496d-b14c-4cf0d97be4e1,TIME_SERVED,2022-09-30,RCW 28.90,8,8
6b154865-b2b6-469f-84fc-4ee447741e92,,[],CR-256906,2025-09-11 15:34:42,2024-12-24,,2023-07-12,False,,1977-07-15,April,IN680259,Maxwell,,,,,Sentence suspended,ASSAULT 4,,P-B0C7632BC1,0.5,2023-03-13,SEN-650f3977-f449-4421-822b-be515d7a5fa5,SUSPENDED,2023-03-14,RCW 28.127,28,120
3c6ebf62-34cc-4840-a104-8812ae960edf,,"[""CR-249502"", ""CR-917051""]",CR-212378,2025-09-11 15:34:42,2025-08-08,,2023-04-18,True,,1952-02-12,玉珍,IN677259,戴,,,6.0,0.8,,THEFT 3,2934.57,P-C2C2FB670A,,2023-03-26,SEN-d3c2a02b-1635-4d5c-8d30-7357178357a7,JAIL_TIME,2023-04-03,RCW 29.939,1,15
1febaf49-94dd-4da3-84fc-aa0360421f5c,,"[""CR-601634""]",CR-121116,2025-09-11 15:34:42,2025-05-12,,2025-06-21,False,2.2,1951-04-14,Sarah,IN620423,Hester,,,,,Diversion program,THEFT 3,,P-6B1063312E,,2024-12-23,SEN-214f79b1-9180-46a7-a65f-dd8e003b3ddb,DIVERSION,2024-12-23,RCW 67.588,26,180
4f43c79d-698f-4d4c-96d9-c9e3aa7f6b71,,"[""CR-654537""]",CR-709829,2025-09-11 15:34:42,2023-10-31,,2024-05-23,False,,1969-07-05,Javiera,IN139841,Morata,,,,,Supervised probation,THEFT 3,2919.04,P-1DECA92D41,,2023-05-15,SEN-ef92a506-a9f9-454f-9f3c-d7152e144755,PROBATION,2023-05-24,RCW 29.654,33,365
8e2d7b95-b653-4b91-b6c6-10a724992604,,[],CR-918756,2025-09-11 15:34:42,2024-03-19,,2023-12-04,False,,1973-03-12,Toni,IN341737,Crane,,,,,Sentence suspended,DUI,2991.09,P-461A0EEC4A,,2023-06-07,SEN-f1478d5b-9ae6-4627-ba09-90faed4562c0,SUSPENDED,2023-06-07,RCW 42.934,21,180
bd7a4c0d-1201-45aa-a051-ea432b4892d5,0.6,"[""CR-278713""]",CR-789699,2025-09-11 15:34:42,2024-12-16,,2025-07-25,False,,1943-08-04,晶,IN173350,黄,,,,,Supervised probation,ASSAULT 4,2999.49,P-85D9FC6FEB,,2024-07-25,SEN-b434573d-6a03-484f-a9e0-6aca4f95cb28,PROBATION,2024-07-25,RCW 18.689,15,365
8b7c7847-ce41-4949-9a6b-c59899162796,,[],CR-625247,2025-09-11 15:34:42,2024-12-27,,2025-10-05,True,,1979-11-19,Abigail,IN778192,Kaufman,,,11.0,2.4,,DUI,,P-ECE99547ED,,2025-09-03,SEN-bd5629ad-30c8-4769-b656-81607d055e5d,JAIL_TIME,2025-09-05,RCW 52.368,16,30
acf5c295-30aa-4dfd-998e-7186b9cea688,,[],CR-115994,2025-09-11 15:34:42,2023-10-30,,2024-03-07,False,,1977-04-12,Jasmine,IN303220,Herring,,,,,120 hours community service,DV VIOLATION,,P-B508E7778B,,2023-11-07,SEN-4b3bab6c-24ec-4a65-b4ba-b5ef3b64eed2,COMMUNITY_SERVICE,2023-11-08,RCW 53.640,34,120
a58bf791-d3f9-442f-98f0-a5fc644bad32,,[],CR-938067,2025-09-11 15:34:42,2024-01-15,,2025-07-25,False,,1993-12-19,Chad,IN743021,Fox,,,4.5,4.0,Diversion program,DUI,2974.40,P-C13AECBC44,,2025-04-22,SEN-84a7f46d-ffe5-459d-845d-518e894a78b2,DIVERSION,2025-04-26,RCW 26.681,22,90
1d9ac658-f4b1-4452-a19e-fb3cba397562,,"[""CR-883890"", ""CR-864323""]",CR-806536,2025-09-11 15:34:42,2024-11-01,,2023-07-07,False,,1977-07-15,Brandon,IN759428,Jones,,,7.6,4.5,Unsupervised probation,BURGLARY 2,2931.45,P-9DA726335E,,2022-12-29,SEN-3c8de701-02ff-43e4-b68e-940fe1b2859c,PROBATION,2023-01-08,RCW 69.393,25,180
2c0efe08-27c8-45fe-a17c-31c5e89691a7,,[],CR-809240,2025-09-11 15:34:42,2023-09-24,,2025-11-27,False,,1998-08-06,James,IN576993,Cohen,,,5.9,1.4,Unsupervised probation,DV VIOLATION,2929.22,P-81C4842312,,2025-05-28,SEN-8abd19f9-9af3-4377-8767-386e77a6e840,PROBATION,2025-05-31,RCW 12.368,13,180
6572e57d-9f47-404e-949b-52c89b6bb486,,"[""CR-140178""]",CR-164101,2025-09-11 15:34:43,2024-12-06,,2023-03-26,True,2.1,2004-06-28,Vaishnavi,IN718158,Shere,,,,,,DUI,2921.84,P-50CBE79327,1.3,2023-03-06,SEN-4d877ff7-629f-4aa2-9faa-95e1ab7ef5a9,JAIL_TIME,2023-03-11,RCW 55.632,11,15
e5a48a6e-776e-4419-953d-863a02f58af6,,[],CR-471131,2025-09-11 15:34:43,2024-11-02,,,False,,1959-05-30,Bonnie,IN109517,Stevens,,,,,Fine only: $500,ASSAULT 4,,P-0C30735F21,,2024-11-12,SEN-e6373899-da4b-4480-bb9c-8f7b8f7c6c2e,FINE_ONLY,2024-11-22,RCW 69.286,0,0
2d0c6ebb-313b-457a-a9fc-a5e20a35261a,,"[""CR-552157""]",CR-855918,2025-09-11 15:34:43,2024-01-06,,2023-12-18,True,,1943-05-24,Joseph,IN344512,Brooks,,,,,Eligible for work release,THEFT 3,,P-29A8D65772,,2023-11-10,SEN-1a756c75-52c2-4eb6-b06a-23111efb4df7,WORK_RELEASE,2023-11-18,RCW 38.828,8,30
0e2b0e8d-f042-4bc4-9280-880cd3eac800,,"[""CR-680084""]",CR-931540,2025-09-11 15:34:43,2024-10-19,,2025-07-23,False,2.6,1959-05-16,Lisa,IN492460,Flores,,,7.8,2.3,Deferred sentence,DV VIOLATION,2983.26,P-88229D9F7A,,2025-04-17,SEN-5c59358f-c3b8-4296-b676-6035347c39bf,DEFERRED_SENTENCE,2025-04-24,RCW 57.237,0,90
50f52c57-98a9-4c2c-8e6b-76cefffb2815,,"[""CR-502028"", ""CR-236177""]",CR-519200,2025-09-11 15:34:43,2024-02-20,6.9,2024-03-31,True,,2003-03-22,Miriam,IN137987,Correa,,,,2.2,,THEFT 3,,P-4FEC0C9C20,,2024-01-23,SEN-41a783d4-8f2c-4a38-84fe-ec4d8016aebf,JAIL_TIME,2024-01-31,RCW 66.55,3,60
e8974b11-8029-4d21-b058-ea1131841408,,"[""CR-689908"", ""CR-632524""]",CR-262524,2025-09-11 15:34:43,2024-09-06,,2024-11-05,False,,2004-08-25,春梅,IN502977,牟,,,8.799999999999999,1.2,Diversion program,ASSAULT 4,,P-4E4FC57B9B,,2023-11-02,SEN-a6f879a0-0f78-4530-9c56-f6209d78005b,DIVERSION,2023-11-06,RCW 11.761,42,365
ee389bdc-136d-4397-9316-d4b19f101445,,"[""CR-482968"", ""CR-991580""]",CR-339071,2025-09-11 15:34:43,2025-01-18,,2025-06-17,True,,1981-10-29,Odalis,IN199828,Cabello,,,11.4,4.0,Eligible for work release,BURGLARY 2,,P-5DF7BA8F76,,2025-03-16,SEN-a264e80e-c494-491e-b689-6f5a00f6fe27,WORK_RELEASE,2025-03-19,RCW 25.496,7,90
b3c12bd0-ef30-46c1-ade1-8c1a0216f98f,,"[""CR-993352""]",CR-900744,2025-09-11 15:34:43,2024-12-21,,2025-01-07,False,,1995-02-15,Kimberly,IN657508,Hunter,,,,,80 hours community service,DUI,2947.61,P-46A66227CA,,2024-10-28,SEN-4b25aed2-f19c-401f-b499-7bec8ac8384e,COMMUNITY_SERVICE,2024-11-08,RCW 25.429,29,60
d3e232b2-f0ef-4378-a64d-1f71c75f86f8,0.5,[],CR-675131,2025-09-11 15:34:43,2025-04-21,,2025-12-07,True,,1946-04-09,진우,IN794227,이,,,,,,THEFT 3,,P-0082D36104,0.9,2025-08-02,SEN-0ec8bb4d-9149-40a6-8682-5277f2735803,JAIL_TIME,2025-08-09,RCW 57.615,42,120
675dac07-2c81-4968-9754-eafdf89f6bd6,,"[""CR-280675"", ""CR-234692""]",CR-669105,2025-09-11 15:34:43,2024-01-13,,2024-04-16,False,,1992-01-15,Daniel,IN914925,Mclaughlin,,,,3.5,Diversion program,THEFT 3,2929.49,P-DE522D23AC,,2023-10-13,SEN-99cd6c8d-def8-41bb-8cee-e13cf1ed28f0,DIVERSION,2023-10-19,RCW 23.383,23,180
808f2a91-c8d5-4889-afde-e54ce88b8282,,[],CR-496272,2025-09-11 15:34:43,2023-09-22,,2022-12-29,False,,1953-05-12,Ryan,IN616402,Henry,,,,,Time served,THEFT 3,2967.40,P-CAFADFBD48,,2022-11-26,SEN-47c4b35f-e848-432f-ae82-6d2d8abdb2fc,TIME_SERVED,2022-12-03,RCW 42.30,11,26
39833915-ba41-4eb0-868a-f0e145ec8e00,,"[""CR-668907"", ""CR-564122""]",CR-153249,2025-09-11 15:34:43,2024-02-14,,2025-03-14,False,,1975-06-30,Donna,IN405962,Boone,,,4.699999999999999,0.6,Sentence suspended,THEFT 3,2927.06,P-636DF511A4,,2025-01-10,SEN-b65295a5-2b07-4e96-8bad-1afdd448a390,SUSPENDED,2025-01-13,RCW 53.825,29,60
9723eea1-8668-4b81-9700-7a9dad1b6e22,,"[""CR-426381"", ""CR-931708""]",CR-819164,2025-09-11 15:34:43,2025-03-23,,2025-02-09,False,,1962-01-15,Jacob,IN592884,Hamilton,,,,,Time served,BURGLARY 2,2994.47,P-E2DD801E03,,2025-01-27,SEN-e46035c5-31a8-4172-a7ef-47b0e0a93f54,TIME_SERVED,2025-01-31,RCW 11.892,1,9
51b464d9-52c0-4425-9354-cfb6461e4cd6,,"[""CR-956996""]",CR-304383,2025-09-11 15:34:43,2025-06-13,,,False,,1994-08-22,Katherine,IN870221,Novak,,,,,Fine only: $500,DUI,2976.93,P-A38F050AE0,,2023-09-02,SEN-5e6fd9f2-25b9-4376-b2b0-f2c2ce991a76,FINE_ONLY,2023-09-14,RCW 26.555,0,0
e86421e1-1c8b-469f-99e7-b6d1089eff4b,1.5,"[""CR-359493"", ""CR-537519""]",CR-310423,2025-09-11 15:34:43,2024-01-30,,2024-05-05,False,,1966-10-28,Bonnie,IN717243,Hancock,,,,,Diversion program,DV VIOLATION,2941.16,P-452C1BEC90,,2023-11-04,SEN-9dd76cf6-8f61-4a84-b8f4-3ddb36414596,DIVERSION,2023-11-07,RCW 23.392,13,180
3292de9a-d2e4-4af6-9599-7cf7c671c171,,[],CR-383522,2025-09-11 15:34:43,2025-04-08,,2023-02-15,False,,1952-12-30,Ciriaco,IN352537,Morata,,,,,Time served,BURGLARY 2,2951.64,P-71B11157A3,,2023-01-08,SEN-31e8774f-79f5-409a-8686-4df8639105db,TIME_SERVED,2023-01-20,RCW 66.576,25,26
a8f46493-3a8e-4519-999d-dc6ca221ac6e,,"[""CR-959301""]",CR-533354,2025-09-11 15:34:43,2025-03-11,,,False,,1964-06-10,Jason,IN259608,Miller,,,,,Fine only: $500,THEFT 3,,P-456624C6BA,,2023-02-05,SEN-eb1b5a8c-4a44-42c7-9b92-289f9671baac,FINE_ONLY,2023-02-16,RCW 14.849,0,0
38471a65-5e2b-4edf-8389-d342af0a81e2,,[],CR-271126,2025-09-11 15:34:43,2024-02-11,,2026-03-29,False,,1973-02-15,Chad,IN629271,Smith,,,6.6,3.3,Diversion program,THEFT 3,2912.19,P-16FB26E135,,2025-03-25,SEN-f0b941ca-b046-48bb-a7d3-e6a0aae28a25,DIVERSION,2025-03-29,RCW 45.286,38,365
275e0fe0-0053-43c0-a81c-7a54240ffafe,,[],CR-500667,2025-09-11 15:34:43,2023-11-04,,,False,,1954-06-24,Robert,IN681663,Grant,,,,,Fine only: $250,BURGLARY 2,2930.61,P-18804F18F8,,2024-10-19,SEN-c0ca290c-c563-484f-9979-51926ded7e8f,FINE_ONLY,2024-10-21,RCW 38.426,0,0
9a4913cf-17bd-4572-afc3-e5f8a03b8049,,"[""CR-292236""]",CR-222495,2025-09-11 15:34:43,2025-04-11,,2023-03-31,False,,1957-12-19,Deanna,IN514301,Frederick,,,,,Time served,BURGLARY 2,2958.24,P-FFC0760D53,,2023-03-29,SEN-63db42f7-479c-4400-af32-cb55e60f3b44,TIME_SERVED,2023-03-30,RCW 60.466,1,1
c7acec5d-7689-4acf-bb0d-cfee1a354cfa,,"[""CR-819597""]",CR-502080,2025-09-11 15:34:43,2025-07-22,,2023-01-23,False,,1985-12-25,Charles,IN606550,Green,,,,,Diversion program,THEFT 3,,P-2077044CC8,,2022-10-24,SEN-bfb38530-c05e-4b13-8e34-2b71275ab060,DIVERSION,2022-10-25,RCW 30.624,35,90
ab0d0d56-3dfd-4d13-8ec9-5c0740d2df33,,[],CR-474872,2025-09-11 15:34:43,2025-04-16,,2023-11-28,True,,1984-08-22,Brittany,IN245127,Davis,,,,,Eligible for work release,THEFT 3,2964.38,P-37EA71E10F,,2023-08-27,SEN-edebd510-2e33-49dd-8d89-4bf1b749af8c,WORK_RELEASE,2023-08-30,RCW 31.137,4,90
2f4e1cdf-1818-4c2b-b1d3-1b5e5f35527a,,"[""CR-115564"", ""CR-163483""]",CR-977705,2025-09-11 15:34:43,2024-11-24,,,False,,1955-01-29,Stephanie,IN659114,Campos,,,,,Fine only: $1000,DUI,2914.88,P-38811DDD40,,2024-05-11,SEN-4bddd163-6edf-4a38-b9ff-43e3dbfb2f6a,FINE_ONLY,2024-05-20,RCW 39.243,0,0
53191def-c3b8-488f-82a6-336d75b38fb4,,[],CR-765255,2025-09-11 15:34:43,2025-01-26,,2025-10-23,False,,1944-12-16,Carla,IN788686,Aguiló,,,,,120 hours community service,BURGLARY 2,,P-98853CAEE5,,2025-08-24,SEN-171b0073-ae9e-4ee3-8b69-de373a4a3797,COMMUNITY_SERVICE,2025-08-24,RCW 25.648,17,60
6cc93d2d-fb48-47b5-bce4-377af3c127e9,,"[""CR-540211""]",CR-684834,2025-09-11 15:34:43,2025-07-31,,2024-10-20,True,,1974-11-09,Sarah,IN650509,Smith,,,,,,DV VIOLATION,,P-65F61B6A22,,2024-09-11,SEN-2dab6097-3a85-49a1-847f-7a10259e828a,JAIL_TIME,2024-09-20,RCW 51.283,19,30
efd64d3c-9f84-4353-bd27-72c378a2aeaf,,"[""CR-214421""]",CR-879015,2025-09-11 15:34:43,2024-05-13,,,False,,1950-12-28,Alvin,IN600526,Benton,,,,,Fine only: $250,DUI,2958.95,P-E20FAACF7C,,2022-10-04,SEN-a7651fdf-b324-45fe-b282-68191b8e0baf,FINE_ONLY,2022-10-05,RCW 38.951,0,0
4bbd52da-4da2-4409-bfe0-93ac6ccacd20,,[],CR-675697,2025-09-11 15:34:43,2023-11-12,,,False,,2002-02-15,Lisa,IN931004,Martinez,,,,,Fine only: $250,DUI,2951.27,P-FCC6788F37,,2024-05-19,SEN-ea7aa575-6576-4ea6-abd8-92f0e23513b3,FINE_ONLY,2024-06-01,RCW 60.21,0,0
